,Unnamed: 0,words,counts,idf_2999
1584,1584,emails,32,6.571283042360924
1585,1585,provides,32,7.824046010856292
1586,1586,advantage,32,6.571283042360924
1587,1587,focus,32,8.517193191416238
1588,1588,japan,32,7.418580902748128
1589,1589,ball,32,8.517193191416238
1590,1590,movement,32,7.824046010856292
1591,1591,option,32,8.517193191416238
1592,1592,additional,32,7.1308988302963465
1593,1593,track,32,8.517193191416238
1594,1594,crime,32,7.1308988302963465
1595,1595,move,32,7.824046010856292
1596,1596,control,32,6.214608098422191
1597,1597,encourages,32,7.824046010856292
1598,1598,thought,32,7.418580902748128
1599,1599,ingredient,32,7.824046010856292
1600,1600,coordinates,32,7.418580902748128
1601,1601,rise,32,0.0
1602,1602,heart,31,7.418580902748128
1603,1603,low,31,7.418580902748128
1604,1604,overview,31,6.725433722188183
1605,1605,indicate,31,7.1308988302963465
1606,1606,entertainment,31,8.517193191416238
1607,1607,diseases,31,6.907755278982137
1608,1608,functions,31,7.1308988302963465
1609,1609,costs,31,8.517193191416238
1610,1610,doctor,31,6.437751649736401
1611,1611,perimeter,31,7.418580902748128
1612,1612,oil,31,6.725433722188183
1613,1613,username,31,7.824046010856292
1614,1614,season,31,0.0
1615,1615,genres,31,7.824046010856292
1616,1616,yellow,31,7.418580902748128
1617,1617,evolution,31,7.824046010856292
1618,1618,baking,31,6.437751649736401
1619,1619,paragraphs,31,7.824046010856292
1620,1620,surprise,31,6.319968614080018
1621,1621,watch,31,8.517193191416238
1622,1622,path,31,6.907755278982137
1623,1623,answers,31,8.517193191416238
1624,1624,gdp,31,7.824046010856292
1625,1625,synopsis,31,8.517193191416238
1626,1626,genetic,31,6.907755278982137
1627,1627,descending,31,7.1308988302963465
1628,1628,issues,31,7.824046010856292
1629,1629,origin,31,8.517193191416238
1630,1630,habits,31,7.824046010856292
1631,1631,j,31,0.0
1632,1632,material,31,7.418580902748128
1633,1633,tech,31,7.418580902748128
1634,1634,personality,31,6.907755278982137
1635,1635,convince,31,8.517193191416238
1636,1636,directly,31,6.214608098422191
1637,1637,operations,31,0.0
1638,1638,selling,30,7.418580902748128
1639,1639,among,30,7.824046010856292
1640,1640,printer,30,8.517193191416238
1641,1641,powerful,30,7.824046010856292
1642,1642,adverbs,30,6.571283042360924
1643,1643,periodic,30,6.907755278982137
1644,1644,flight,30,7.1308988302963465
1645,1645,analytics,30,7.418580902748128
1646,1646,planets,30,6.571283042360924
1647,1647,able,30,6.907755278982137
1648,1648,inputs,30,6.725433722188183
1649,1649,automation,30,7.824046010856292
1650,1650,nodes,30,7.1308988302963465
1651,1651,simpler,30,6.571283042360924
1652,1652,roots,30,7.418580902748128
1653,1653,sells,30,7.418580902748128
1654,1654,resolve,30,6.907755278982137
1655,1655,combination,30,8.517193191416238
1656,1656,chinese,30,6.907755278982137
1657,1657,parse,30,0.0
1658,1658,reader,30,7.824046010856292
1659,1659,fitness,30,8.517193191416238
1660,1660,syllables,30,7.418580902748128
1661,1661,consumer,30,8.517193191416238
1662,1662,presidential,30,7.418580902748128
1663,1663,apply,30,0.0
1664,1664,vivid,30,6.725433722188183
1665,1665,boy,30,0.0
1666,1666,iphone,30,7.1308988302963465
1667,1667,ii,29,0.0
1668,1668,easier,29,6.437751649736401
1669,1669,linked,29,8.517193191416238
1670,1670,informative,29,6.214608098422191
1671,1671,virus,29,7.418580902748128
1672,1672,1000,29,6.907755278982137
1673,1673,delicious,29,7.418580902748128
1674,1674,2021,29,6.907755278982137
1675,1675,canada,29,0.0
1676,1676,accuracy,29,6.725433722188183
1677,1677,traffic,29,0.0
1678,1678,cannot,29,7.1308988302963465
1679,1679,candidate,29,7.824046010856292
1680,1680,cut,29,7.1308988302963465
1681,1681,expensive,29,8.517193191416238
1682,1682,mark,29,7.1308988302963465
1683,1683,disease,29,8.517193191416238
1684,1684,areas,29,6.032286541628237
1685,1685,created,29,7.824046010856292
1686,1686,spell,29,6.437751649736401
1687,1687,client,29,6.907755278982137
1688,1688,nlp,29,6.907755278982137
1689,1689,providing,29,6.907755278982137
1690,1690,reorder,29,6.571283042360924
1691,1691,investment,29,8.517193191416238
1692,1692,lowercase,29,7.418580902748128
1693,1693,reptile,29,7.824046010856292
1694,1694,supervised,29,6.907755278982137
1695,1695,currently,29,7.824046010856292
1696,1696,happiness,29,6.571283042360924
1697,1697,tropical,29,7.418580902748128
1698,1698,merge,29,6.907755278982137
1699,1699,lot,29,7.418580902748128
1700,1700,fly,29,5.8781358618009785
1701,1701,infer,29,0.0
1702,1702,selection,29,6.214608098422191
1703,1703,currency,29,0.0
1704,1704,fast,29,6.319968614080018
1705,1705,union,29,0.0
1706,1706,retail,29,6.907755278982137
1707,1707,alternate,29,7.418580902748128
1708,1708,training,29,0.0
1709,1709,zero,29,0.0
1710,1710,songs,29,6.907755278982137
1711,1711,remote,29,8.517193191416238
1712,1712,harry,29,6.725433722188183
1713,1713,potter,29,0.0
1714,1714,bring,29,6.214608098422191
1715,1715,call,29,8.517193191416238
1716,1716,classic,29,7.1308988302963465
1717,1717,belonging,29,8.517193191416238
1718,1718,disaster,29,7.418580902748128
1719,1719,reviews,29,0.0
1720,1720,ensure,29,0.0
1721,1721,17,28,8.517193191416238
1722,1722,continuous,28,6.437751649736401
1723,1723,20th,28,7.824046010856292
1724,1724,printers,28,6.725433722188183
1725,1725,singular,28,7.418580902748128
1726,1726,wall,28,7.418580902748128
1727,1727,meant,28,6.907755278982137
1728,1728,seen,28,0.0
1729,1729,illustrates,28,6.725433722188183
1730,1730,inches,28,7.1308988302963465
1731,1731,testing,28,7.824046010856292
1732,1732,join,28,7.418580902748128
1733,1733,patient,28,8.517193191416238
1734,1734,motion,28,6.725433722188183
1735,1735,complexity,28,7.418580902748128
1736,1736,taste,28,6.907755278982137
1737,1737,logic,28,8.517193191416238
1738,1738,metaphors,28,6.907755278982137
1739,1739,income,28,7.418580902748128
1740,1740,gas,28,6.907755278982137
1741,1741,recycle,28,7.824046010856292
1742,1742,smoothie,28,7.824046010856292
1743,1743,automatically,28,0.0
1744,1744,translation,28,7.1308988302963465
1745,1745,effectively,28,8.517193191416238
1746,1746,secure,28,7.1308988302963465
1747,1747,debate,28,0.0
1748,1748,dishes,28,6.571283042360924
1749,1749,featuring,28,8.517193191416238
1750,1750,dragon,28,7.1308988302963465
1751,1751,parameters,28,8.517193191416238
1752,1752,websites,28,6.725433722188183
1753,1753,lists,28,0.0
1754,1754,motivate,28,6.319968614080018
1755,1755,credit,28,7.824046010856292
1756,1756,parallel,28,7.418580902748128
1757,1757,alice,28,0.0
1758,1758,cyber,28,7.824046010856292
1759,1759,45,28,8.517193191416238
1760,1760,street,28,8.517193191416238
1761,1761,stocks,28,0.0
1762,1762,attributes,28,5.744604469176457
1763,1763,units,27,6.725433722188183
1764,1764,defined,27,0.0
1765,1765,allows,27,7.418580902748128
1766,1766,labels,27,7.824046010856292
1767,1767,assume,27,0.0
1768,1768,yoga,27,6.571283042360924
1769,1769,spring,27,8.517193191416238
1770,1770,double,27,6.907755278982137
1771,1771,efficiency,27,8.517193191416238
1772,1772,removing,27,8.517193191416238
1773,1773,140,27,7.824046010856292
1774,1774,seo,27,7.418580902748128
1775,1775,battle,27,0.0
1776,1776,snack,27,8.517193191416238
1777,1777,cleaning,27,7.418580902748128
1778,1778,metric,27,0.0
1779,1779,column,27,7.418580902748128
1780,1780,matches,27,7.1308988302963465
1781,1781,coherent,27,7.824046010856292
1782,1782,displays,27,6.725433722188183
1783,1783,organizations,27,7.418580902748128
1784,1784,spread,27,7.824046010856292
1785,1785,sketch,27,8.517193191416238
1786,1786,storage,27,8.517193191416238
1787,1787,apology,27,7.824046010856292
1788,1788,shirt,27,6.437751649736401
1789,1789,lion,27,0.0
1790,1790,kingdom,27,7.1308988302963465
1791,1791,improvement,27,7.824046010856292
1792,1792,3rd,27,0.0
1793,1793,nearest,27,8.517193191416238
1794,1794,played,27,0.0
1795,1795,planning,27,0.0
1796,1796,request,27,6.571283042360924
1797,1797,2019,27,0.0
1798,1798,pressure,27,7.824046010856292
1799,1799,arithmetic,27,7.824046010856292
1800,1800,creativity,27,6.907755278982137
1801,1801,reorganize,27,0.0
1802,1802,promoting,27,6.571283042360924
1803,1803,dealing,27,0.0
1804,1804,finish,27,6.319968614080018
1805,1805,articles,27,0.0
1806,1806,teach,27,6.907755278982137
1807,1807,visiting,27,0.0
1808,1808,sadness,27,7.418580902748128
1809,1809,40,26,0.0
1810,1810,industrial,26,7.418580902748128
1811,1811,commercial,26,6.907755278982137
1812,1812,api,26,7.1308988302963465
1813,1813,direct,26,8.517193191416238
1814,1814,exam,26,8.517193191416238
1815,1815,border,26,7.824046010856292
1816,1816,various,26,6.907755278982137
1817,1817,him,26,8.517193191416238
1818,1818,hyperbole,26,7.418580902748128
1819,1819,california,26,0.0
1820,1820,romeo,26,6.907755278982137
1821,1821,facial,26,7.418580902748128
1822,1822,font,26,6.437751649736401
1823,1823,near,26,7.824046010856292
1824,1824,diagnose,26,7.418580902748128
1825,1825,notes,26,8.517193191416238
1826,1826,player,26,7.824046010856292
1827,1827,readability,26,0.0
1828,1828,records,26,7.418580902748128
1829,1829,reply,26,8.517193191416238
1830,1830,celebrity,26,0.0
1831,1831,national,26,7.418580902748128
1832,1832,everyone,26,7.418580902748128
1833,1833,drama,26,0.0
1834,1834,atomic,26,6.725433722188183
1835,1835,schedule,26,8.517193191416238
1836,1836,lunch,26,7.418580902748128
1837,1837,landscape,26,0.0
1838,1838,british,26,6.437751649736401
1839,1839,nations,26,0.0
1840,1840,devices,26,6.907755278982137
1841,1841,reformulate,26,0.0
1842,1842,preserving,26,6.907755278982137
1843,1843,japanese,26,0.0
1844,1844,bee,26,6.725433722188183
1845,1845,paris,26,0.0
1846,1846,household,26,7.824046010856292
1847,1847,frequency,26,0.0
1848,1848,laws,26,7.418580902748128
1849,1849,template,26,8.517193191416238
1850,1850,players,26,7.824046010856292
1851,1851,continent,26,8.517193191416238
1852,1852,academic,26,7.824046010856292
1853,1853,fire,26,0.0
1854,1854,visual,26,7.1308988302963465
1855,1855,outfit,26,0.0
1856,1856,deforestation,25,7.418580902748128
1857,1857,require,25,7.418580902748128
1858,1858,quadratic,25,7.418580902748128
1859,1859,german,25,0.0
1860,1860,link,25,6.907755278982137
1861,1861,gold,25,8.517193191416238
1862,1862,strength,25,6.907755278982137
1863,1863,cook,25,8.517193191416238
1864,1864,yesterday,25,8.517193191416238
1865,1865,bill,25,8.517193191416238
1866,1866,symbol,25,7.824046010856292
1867,1867,memorable,25,7.418580902748128
1868,1868,pronouns,25,6.319968614080018
1869,1869,5x,25,0.0
1870,1870,microsoft,25,6.725433722188183
1871,1871,roll,25,8.517193191416238
1872,1872,trivia,25,6.725433722188183
1873,1873,5th,25,7.824046010856292
1874,1874,saying,25,6.725433722188183
1875,1875,sorting,25,7.824046010856292
1876,1876,entrepreneur,25,7.418580902748128
1877,1877,discovery,25,7.1308988302963465
1878,1878,balanced,25,7.418580902748128
1879,1879,urban,25,8.517193191416238
1880,1880,300,25,7.1308988302963465
1881,1881,mathematics,25,8.517193191416238
1882,1882,act,25,0.0
1883,1883,nuclear,25,7.1308988302963465
1884,1884,chain,25,6.907755278982137
1885,1885,sustainability,25,0.0
1886,1886,wikipedia,25,6.725433722188183
1887,1887,usa,25,0.0
1888,1888,maintain,25,6.571283042360924
1889,1889,roles,25,7.418580902748128
1890,1890,connected,25,6.907755278982137
1891,1891,facing,25,7.824046010856292
1892,1892,ever,25,7.418580902748128
1893,1893,mask,25,0.0
1894,1894,exactly,25,7.824046010856292
1895,1895,talk,25,8.517193191416238
1896,1896,san,25,6.907755278982137
1897,1897,entry,25,8.517193191416238
1898,1898,toy,25,0.0
1899,1899,thank,25,8.517193191416238
1900,1900,reads,25,6.725433722188183
1901,1901,150,25,0.0
1902,1902,fake,25,6.907755278982137
1903,1903,shortest,25,0.0
1904,1904,combines,25,7.824046010856292
1905,1905,educational,25,0.0
1906,1906,properly,25,6.319968614080018
1907,1907,instruments,25,0.0
1908,1908,analyse,25,7.418580902748128
1909,1909,interpret,25,0.0
1910,1910,mouse,25,7.1308988302963465
1911,1911,privacy,24,7.824046010856292
1912,1912,row,24,7.418580902748128
1913,1913,bought,24,6.907755278982137
1914,1914,segment,24,6.571283042360924
1915,1915,dye,24,7.418580902748128
1916,1916,robotics,24,6.907755278982137
1917,1917,uppercase,24,8.517193191416238
1918,1918,profit,24,7.1308988302963465
1919,1919,east,24,0.0
1920,1920,see,24,7.418580902748128
1921,1921,sector,24,8.517193191416238
1922,1922,identity,24,7.418580902748128
1923,1923,angles,24,8.517193191416238
1924,1924,sonnet,24,6.907755278982137
1925,1925,picnic,24,8.517193191416238
1926,1926,typically,24,8.517193191416238
1927,1927,overall,24,7.1308988302963465
1928,1928,meditation,24,8.517193191416238
1929,1929,biography,24,6.907755278982137
1930,1930,exploration,24,6.437751649736401
1931,1931,convincing,24,7.1308988302963465
1932,1932,enter,24,6.907755278982137
1933,1933,leading,24,6.907755278982137
1934,1934,pairs,24,6.725433722188183
1935,1935,television,24,8.517193191416238
1936,1936,bear,24,0.0
1937,1937,blanks,24,7.1308988302963465
1938,1938,critical,24,8.517193191416238
1939,1939,likes,24,8.517193191416238
1940,1940,soccer,24,7.1308988302963465
1941,1941,ratio,24,7.824046010856292
1942,1942,core,24,6.907755278982137
1943,1943,demonstrates,24,7.824046010856292
1944,1944,eco,24,6.725433722188183
1945,1945,giving,24,7.824046010856292
1946,1946,generation,24,7.418580902748128
1947,1947,finds,24,7.1308988302963465
1948,1948,francisco,24,7.418580902748128
1949,1949,occur,24,0.0
1950,1950,guidelines,24,7.824046010856292
1951,1951,final,24,7.824046010856292
1952,1952,applying,24,8.517193191416238
1953,1953,rhymes,24,8.517193191416238
1954,1954,here,24,7.1308988302963465
1955,1955,connection,24,7.824046010856292
1956,1956,fi,24,8.517193191416238
1957,1957,mars,24,0.0
1958,1958,newton,24,7.1308988302963465
1959,1959,democracy,24,8.517193191416238
1960,1960,layout,24,8.517193191416238
1961,1961,outside,24,0.0
1962,1962,leadership,24,0.0
1963,1963,african,24,0.0
1964,1964,pretend,23,7.824046010856292
1965,1965,king,23,8.517193191416238
1966,1966,2000,23,7.824046010856292
1967,1967,berlin,23,0.0
1968,1968,becoming,23,8.517193191416238
1969,1969,across,23,7.1308988302963465
1970,1970,hope,23,7.824046010856292
1971,1971,geometric,23,7.418580902748128
1972,1972,often,23,7.824046010856292
1973,1973,salad,23,0.0
1974,1974,texts,23,7.824046010856292
1975,1975,juliet,23,0.0
1976,1976,production,23,7.1308988302963465
1977,1977,bridge,23,8.517193191416238
1978,1978,months,23,6.725433722188183
1979,1979,modified,23,8.517193191416238
1980,1980,choices,23,8.517193191416238
1981,1981,female,23,8.517193191416238
1982,1982,spoken,23,6.437751649736401
1983,1983,poetic,23,7.418580902748128
1984,1984,appears,23,0.0
1985,1985,innovation,23,8.517193191416238
1986,1986,shakespeare,23,6.725433722188183
1987,1987,because,23,8.517193191416238
1988,1988,fossil,23,7.418580902748128
1989,1989,antonyms,23,7.824046010856292
1990,1990,polynomial,23,6.571283042360924
1991,1991,highlight,23,8.517193191416238
1992,1992,developer,23,7.1308988302963465
1993,1993,impacted,23,7.824046010856292
1994,1994,traveling,23,6.725433722188183
1995,1995,assignment,23,8.517193191416238
1996,1996,quantity,23,6.437751649736401
1997,1997,attention,23,8.517193191416238
1998,1998,tip,23,7.418580902748128
1999,1999,discovers,23,8.517193191416238
2000,2000,distinguish,23,6.907755278982137
2001,2001,assemble,23,0.0
2002,2002,o,23,7.1308988302963465
2003,2003,window,23,0.0
2004,2004,aspects,23,6.907755278982137
2005,2005,balance,23,8.517193191416238
2006,2006,charity,23,6.437751649736401
2007,2007,startup,23,0.0
2008,2008,ate,23,7.824046010856292
2009,2009,half,23,0.0
2010,2010,sad,23,6.725433722188183
2011,2011,shapes,23,0.0
2012,2012,bar,23,6.571283042360924
2013,2013,ran,23,0.0
2014,2014,staying,22,7.418580902748128
2015,2015,couple,22,7.824046010856292
2016,2016,ones,22,6.571283042360924
2017,2017,since,22,7.1308988302963465
2018,2018,record,22,7.1308988302963465
2019,2019,added,22,0.0
2020,2020,safe,22,0.0
2021,2021,statistics,22,7.824046010856292
2022,2022,discussion,22,6.907755278982137
2023,2023,emotional,22,7.418580902748128
2024,2024,operation,22,7.1308988302963465
2025,2025,manufacturing,22,7.418580902748128
2026,2026,football,22,7.1308988302963465
2027,2027,machines,22,8.517193191416238
2028,2028,reasoning,22,7.418580902748128
2029,2029,exclamatory,22,8.517193191416238
2030,2030,mysterious,22,7.418580902748128
2031,2031,trust,22,7.418580902748128
2032,2032,suggestions,22,8.517193191416238
2033,2033,universe,22,8.517193191416238
2034,2034,stores,22,6.907755278982137
2035,2035,those,22,7.824046010856292
2036,2036,promotes,22,6.571283042360924
2037,2037,favor,22,6.571283042360924
2038,2038,drink,22,7.1308988302963465
2039,2039,hotel,22,0.0
2040,2040,autumn,22,7.824046010856292
2041,2041,saving,22,7.824046010856292
2042,2042,optimization,22,0.0
2043,2043,woman,22,7.824046010856292
2044,2044,schools,22,7.824046010856292
2045,2045,balls,22,7.824046010856292
2046,2046,conjunction,22,8.517193191416238
2047,2047,extra,22,7.824046010856292
2048,2048,ad,22,7.1308988302963465
2049,2049,kinds,22,8.517193191416238
2050,2050,protein,22,7.418580902748128
2051,2051,feelings,22,8.517193191416238
2052,2052,longer,22,7.1308988302963465
2053,2053,faced,22,7.418580902748128
2054,2054,dollars,22,7.418580902748128
2055,2055,alternatives,22,7.824046010856292
2056,2056,similarity,22,7.418580902748128
2057,2057,vision,22,7.824046010856292
2058,2058,others,22,8.517193191416238
2059,2059,chicken,22,8.517193191416238
2060,2060,decade,22,7.824046010856292
2061,2061,strengths,22,8.517193191416238
2062,2062,requirements,22,7.824046010856292
2063,2063,send,22,0.0
2064,2064,checklist,22,6.437751649736401
2065,2065,encourage,22,0.0
2066,2066,bacteria,22,7.1308988302963465
2067,2067,background,22,0.0
2068,2068,compress,22,8.517193191416238
2069,2069,biodiversity,22,0.0
2070,2070,stronger,22,7.418580902748128
2071,2071,respect,22,0.0
2072,2072,vehicle,22,7.1308988302963465
2073,2073,h,22,0.0
2074,2074,relational,22,7.1308988302963465
2075,2075,60,22,0.0
2076,2076,sunny,22,6.725433722188183
2077,2077,doing,22,0.0
2078,2078,atom,21,6.571283042360924
2079,2079,several,21,6.907755278982137
2080,2080,desktop,21,6.571283042360924
2081,2081,coming,21,6.907755278982137
2082,2082,community,21,8.517193191416238
2083,2083,trade,21,7.418580902748128
2084,2084,server,21,7.824046010856292
2085,2085,poetry,21,7.418580902748128
2086,2086,alphabetically,21,7.824046010856292
2087,2087,factual,21,7.824046010856292
2088,2088,structured,21,7.418580902748128
2089,2089,styles,21,8.517193191416238
2090,2090,furniture,21,7.1308988302963465
2091,2091,really,21,7.824046010856292
2092,2092,helpful,21,5.8781358618009785
2093,2093,speak,21,8.517193191416238
2094,2094,appear,21,6.907755278982137
2095,2095,access,21,7.824046010856292
2096,2096,weaknesses,21,6.437751649736401
2097,2097,convey,21,7.418580902748128
2098,2098,newspaper,21,6.907755278982137
2099,2099,populous,21,8.517193191416238
2100,2100,mystery,21,6.725433722188183
2101,2101,wedding,21,8.517193191416238
2102,2102,attacks,21,6.437751649736401
2103,2103,lengths,21,8.517193191416238
2104,2104,freedom,21,7.418580902748128
2105,2105,disasters,21,8.517193191416238
2106,2106,property,21,7.824046010856292
2107,2107,accurately,21,8.517193191416238
2108,2108,emergency,21,7.418580902748128
2109,2109,marks,21,7.418580902748128
2110,2110,copy,21,7.1308988302963465
2111,2111,else,21,0.0
2112,2112,route,21,6.907755278982137
2113,2113,emphasize,21,7.824046010856292
2114,2114,revenue,21,7.418580902748128
2115,2115,independent,21,8.517193191416238
2116,2116,attractions,21,6.725433722188183
2117,2117,dioxide,21,8.517193191416238
2118,2118,recipes,21,0.0
2119,2119,presidents,21,8.517193191416238
2120,2120,department,21,7.1308988302963465
2121,2121,etc,21,0.0
2122,2122,organized,21,0.0
2123,2123,irony,21,8.517193191416238
2124,2124,lower,21,7.824046010856292
2125,2125,amendment,21,0.0
2126,2126,communicate,21,7.1308988302963465
2127,2127,drive,21,7.824046010856292
2128,2128,knight,21,7.418580902748128
2129,2129,fourth,21,0.0
2130,2130,lyric,21,7.824046010856292
2131,2131,cells,21,0.0
2132,2132,seconds,21,8.517193191416238
2133,2133,collection,21,0.0
2134,2134,fear,21,6.437751649736401
2135,2135,transport,21,0.0
2136,2136,brave,20,8.517193191416238
2137,2137,frequent,20,7.824046010856292
2138,2138,cookies,20,6.907755278982137
2139,2139,sub,20,8.517193191416238
2140,2140,economics,20,7.418580902748128
2141,2141,built,20,0.0
2142,2142,bank,20,7.824046010856292
2143,2143,hexadecimal,20,6.725433722188183
2144,2144,_____,20,6.437751649736401
2145,2145,plane,20,8.517193191416238
2146,2146,iot,20,7.418580902748128
2147,2147,net,20,8.517193191416238
2148,2148,clouds,20,7.824046010856292
2149,2149,melody,20,7.824046010856292
2150,2150,greet,20,6.437751649736401
2151,2151,invest,20,7.824046010856292
2152,2152,powered,20,7.1308988302963465
2153,2153,documents,20,8.517193191416238
2154,2154,rising,20,8.517193191416238
2155,2155,wars,20,0.0
2156,2156,90,20,0.0
2157,2157,possessive,20,7.824046010856292
2158,2158,regex,20,7.418580902748128
2159,2159,trait,20,0.0
2160,2160,ax,20,8.517193191416238
2161,2161,expected,20,8.517193191416238
2162,2162,awareness,20,7.418580902748128
2163,2163,completes,20,7.824046010856292
2164,2164,sounds,20,7.1308988302963465
2165,2165,butterfly,20,7.418580902748128
2166,2166,goes,20,6.571283042360924
2167,2167,gravity,20,0.0
2168,2168,multiply,20,7.1308988302963465
2169,2169,density,20,8.517193191416238
2170,2170,comprehensive,20,7.824046010856292
2171,2171,vowels,20,8.517193191416238
2172,2172,transactions,20,8.517193191416238
2173,2173,expressions,20,7.418580902748128
2174,2174,slow,20,6.725433722188183
2175,2175,rectangular,20,8.517193191416238
2176,2176,claim,20,0.0
2177,2177,born,20,8.517193191416238
2178,2178,pay,20,7.1308988302963465
2179,2179,happens,20,0.0
2180,2180,policies,20,8.517193191416238
2181,2181,quotes,20,8.517193191416238
2182,2182,consecutive,20,7.418580902748128
2183,2183,press,20,8.517193191416238
2184,2184,matter,20,7.418580902748128
2185,2185,oranges,20,0.0
2186,2186,mind,20,8.517193191416238
2187,2187,theorem,20,0.0
2188,2188,powerpoint,20,6.725433722188183
2189,2189,teenagers,20,8.517193191416238
2190,2190,domain,20,6.571283042360924
2191,2191,abc,20,0.0
2192,2192,bio,20,6.907755278982137
2193,2193,rubik,20,0.0
2194,2194,los,20,7.1308988302963465
2195,2195,contact,20,0.0
2196,2196,quick,20,6.725433722188183
2197,2197,wild,20,0.0
2198,2198,depression,19,7.1308988302963465
2199,2199,dates,19,7.418580902748128
2200,2200,photography,19,7.824046010856292
2201,2201,designed,19,6.907755278982137
2202,2202,subsequence,19,8.517193191416238
2203,2203,germany,19,0.0
2204,2204,einstein,19,6.907755278982137
2205,2205,ends,19,7.824046010856292
2206,2206,brain,19,7.824046010856292
2207,2207,itinerary,19,7.1308988302963465
2208,2208,close,19,6.725433722188183
2209,2209,kill,19,0.0
2210,2210,hand,19,7.824046010856292
2211,2211,indian,19,0.0
2212,2212,resilience,19,6.725433722188183
2213,2213,specify,19,0.0
2214,2214,loan,19,6.725433722188183
2215,2215,fragment,19,7.824046010856292
2216,2216,official,19,7.824046010856292
2217,2217,instance,19,7.1308988302963465
2218,2218,belongs,19,6.907755278982137
2219,2219,roman,19,0.0
2220,2220,fuels,19,6.437751649736401
2221,2221,respective,19,7.824046010856292
2222,2222,authors,19,7.418580902748128
2223,2223,biased,19,8.517193191416238
2224,2224,solved,19,7.418580902748128
2225,2225,oceans,19,8.517193191416238
2226,2226,cryptocurrency,19,8.517193191416238
2227,2227,fox,19,0.0
2228,2228,technological,19,8.517193191416238
2229,2229,medicine,19,8.517193191416238
2230,2230,alphabet,19,6.725433722188183
2231,2231,button,19,8.517193191416238
2232,2232,titanic,19,8.517193191416238
2233,2233,classified,19,8.517193191416238
2234,2234,premise,19,7.1308988302963465
2235,2235,heading,19,7.824046010856292
2236,2236,imagery,19,8.517193191416238
2237,2237,bug,19,8.517193191416238
2238,2238,restaurants,19,0.0
2239,2239,walked,19,0.0
2240,2240,imaginary,19,0.0
2241,2241,compelling,19,8.517193191416238
2242,2242,findings,19,7.418580902748128
2243,2243,processes,19,8.517193191416238
2244,2244,dance,19,7.418580902748128
2245,2245,approximate,19,8.517193191416238
2246,2246,divisor,19,6.571283042360924
2247,2247,recommendations,19,8.517193191416238
2248,2248,url,19,7.824046010856292
2249,2249,mining,19,8.517193191416238
2250,2250,meets,19,6.907755278982137
2251,2251,exploring,19,8.517193191416238
2252,2252,revise,19,0.0
2253,2253,meet,19,7.418580902748128
2254,2254,becomes,19,0.0
2255,2255,acrostic,19,8.517193191416238
2256,2256,symbols,19,6.437751649736401
2257,2257,teams,19,0.0
2258,2258,nutrition,19,7.418580902748128
2259,2259,fall,19,8.517193191416238
2260,2260,investing,19,7.824046010856292
2261,2261,serve,19,8.517193191416238
2262,2262,disadvantage,19,7.418580902748128
2263,2263,flowers,19,8.517193191416238
2264,2264,sorted,19,7.1308988302963465
2265,2265,agreement,19,8.517193191416238
2266,2266,reformat,19,8.517193191416238
2267,2267,exciting,19,0.0
2268,2268,reminder,19,8.517193191416238
2269,2269,explore,19,0.0
2270,2270,restate,19,7.418580902748128
2271,2271,grow,19,0.0
2272,2272,spending,19,7.418580902748128
2273,2273,predicting,19,0.0
2274,2274,die,18,7.824046010856292
2275,2275,dna,18,0.0
2276,2276,stand,18,7.824046010856292
2277,2277,2y,18,8.517193191416238
2278,2278,specified,18,7.418580902748128
2279,2279,eight,18,6.907755278982137
2280,2280,environmentally,18,7.824046010856292
2281,2281,increased,18,8.517193191416238
2282,2282,relativity,18,7.418580902748128
2283,2283,kids,18,0.0
2284,2284,included,18,8.517193191416238
2285,2285,derivative,18,7.1308988302963465
2286,2286,empty,18,8.517193191416238
2287,2287,capitalization,18,7.418580902748128
2288,2288,plagiarism,18,0.0
2289,2289,cross,18,0.0
2290,2290,snacks,18,7.824046010856292
2291,2291,chosen,18,7.418580902748128
2292,2292,objective,18,6.725433722188183
2293,2293,bob,18,0.0
2294,2294,predictive,18,0.0
2295,2295,sarcastic,18,0.0
2296,2296,remainder,18,7.1308988302963465
2297,2297,artwork,18,0.0
2298,2298,cards,18,0.0
2299,2299,moving,18,7.824046010856292
2300,2300,island,18,6.725433722188183
2301,2301,classical,18,7.418580902748128
2302,2302,evil,18,0.0
2303,2303,decisions,18,7.418580902748128
2304,2304,21,18,7.418580902748128
2305,2305,greenhouse,18,7.1308988302963465
2306,2306,storm,18,7.418580902748128
2307,2307,followed,18,8.517193191416238
2308,2308,outputs,18,7.418580902748128
2309,2309,hypotenuse,18,7.418580902748128
2310,2310,ethics,18,0.0
2311,2311,upper,18,7.418580902748128
2312,2312,athlete,18,7.418580902748128
2313,2313,calendar,18,8.517193191416238
2314,2314,32,18,6.725433722188183
2315,2315,conversational,18,7.418580902748128
2316,2316,courage,18,0.0
2317,2317,loss,18,0.0
2318,2318,private,18,6.725433722188183
2319,2319,ecosystem,18,8.517193191416238
2320,2320,substring,18,7.418580902748128
2321,2321,snow,18,0.0
2322,2322,games,18,7.824046010856292
2323,2323,presented,18,8.517193191416238
2324,2324,contents,18,0.0
2325,2325,discussed,18,8.517193191416238
2326,2326,center,18,8.517193191416238
2327,2327,oldest,18,7.824046010856292
2328,2328,intelligent,18,6.571283042360924
2329,2329,comes,18,8.517193191416238
